번호,언어 제공자 ID,취득연도,방향,타입(단어/문장),파일명,한국어
1998,3,2017,정면,단어,KETI_SL_0000001998.MOV,파도
2903,4,2017,정면,단어,KETI_SL_0000002903.MOV,파도
3731,5,2017,정면,단어,KETI_SL_0000003731.MOV,파도
4578,6,2017,정면,단어,KETI_SL_0000004578.MOV,파도
5416,7,2017,정면,단어,KETI_SL_0000005416.MOV,파도
6255,8,2017,정면,단어,KETI_SL_0000006255.MOV,파도
7094,9,2017,정면,단어,KETI_SL_0000007094.MOV,파도
7931,10,2017,정면,단어,KETI_SL_0000007931.MOV,파도
389,1,2017,정면,단어,KETI_SL_0000000389.MOV,트럭
1224,2,2017,정면,단어,KETI_SL_0000001224.MTS,트럭
1997,3,2017,정면,단어,KETI_SL_0000001997.MOV,트럭
2902,4,2017,정면,단어,KETI_SL_0000002902.MOV,트럭
3730,5,2017,정면,단어,KETI_SL_0000003730.MOV,트럭
4577,6,2017,정면,단어,KETI_SL_0000004577.MOV,트럭
5415,7,2017,정면,단어,KETI_SL_0000005415.MOV,트럭
6254,8,2017,정면,단어,KETI_SL_0000006254.MOV,트럭
7093,9,2017,정면,단어,KETI_SL_0000007093.MOV,트럭
7930,10,2017,정면,단어,KETI_SL_0000007930.MOV,트럭
388,1,2017,정면,단어,KETI_SL_0000000388.MOV,트랙터
1223,2,2017,정면,단어,KETI_SL_0000001223.MTS,트랙터
1996,3,2017,정면,단어,KETI_SL_0000001996.MOV,트랙터
2901,4,2017,정면,단어,KETI_SL_0000002901.MOV,트랙터
3729,5,2017,정면,단어,KETI_SL_0000003729.MOV,트랙터
4576,6,2017,정면,단어,KETI_SL_0000004576.MOV,트랙터
5414,7,2017,정면,단어,KETI_SL_0000005414.MOV,트랙터
6253,8,2017,정면,단어,KETI_SL_0000006253.MOV,트랙터
7092,9,2017,정면,단어,KETI_SL_0000007092.MOV,트랙터
7929,10,2017,정면,단어,KETI_SL_0000007929.MOV,트랙터
387,1,2017,정면,단어,KETI_SL_0000000387.MOV,통학버스
1222,2,2017,정면,단어,KETI_SL_0000001222.MTS,통학버스
1995,3,2017,정면,단어,KETI_SL_0000001995.MOV,통학버스
2900,4,2017,정면,단어,KETI_SL_0000002900.MOV,통학버스
3728,5,2017,정면,단어,KETI_SL_0000003728.MOV,통학버스
4575,6,2017,정면,단어,KETI_SL_0000004575.MOV,통학버스
5413,7,2017,정면,단어,KETI_SL_0000005413.MOV,통학버스
6252,8,2017,정면,단어,KETI_SL_0000006252.MOV,통학버스
7091,9,2017,정면,단어,KETI_SL_0000007091.MOV,통학버스
7928,10,2017,정면,단어,KETI_SL_0000007928.MOV,통학버스
386,1,2017,정면,단어,KETI_SL_0000000386.MOV,토하다
1221,2,2017,정면,단어,KETI_SL_0000001221.MTS,토하다
1994,3,2017,정면,단어,KETI_SL_0000001994.MOV,토하다
2899,4,2017,정면,단어,KETI_SL_0000002899.MOV,토하다
3727,5,2017,정면,단어,KETI_SL_0000003727.MOV,토하다
4574,6,2017,정면,단어,KETI_SL_0000004574.MOV,토하다
5412,7,2017,정면,단어,KETI_SL_0000005412.MOV,토하다
6251,8,2017,정면,단어,KETI_SL_0000006251.MOV,토하다
7090,9,2017,정면,단어,KETI_SL_0000007090.MOV,토하다
7927,10,2017,정면,단어,KETI_SL_0000007927.MOV,토하다
385,1,2017,정면,단어,KETI_SL_0000000385.MOV,토요일
1220,2,2017,정면,단어,KETI_SL_0000001220.MTS,토요일
1993,3,2017,정면,단어,KETI_SL_0000001993.MOV,토요일
2898,4,2017,정면,단어,KETI_SL_0000002898.MOV,토요일
3726,5,2017,정면,단어,KETI_SL_0000003726.MOV,토요일
4573,6,2017,정면,단어,KETI_SL_0000004573.MOV,토요일
5411,7,2017,정면,단어,KETI_SL_0000005411.MOV,토요일
6250,8,2017,정면,단어,KETI_SL_0000006250.MOV,토요일
7089,9,2017,정면,단어,KETI_SL_0000007089.MOV,토요일
7926,10,2017,정면,단어,KETI_SL_0000007926.MOV,토요일
8415,1,2017,정면,문장,KETI_SL_0000008415.MOV,터널이 무너져 갇혔어요
8625,2,2017,정면,문장,KETI_SL_0000008625.MTS,터널이 무너져 갇혔어요
8835,3,2017,정면,문장,KETI_SL_0000008835.MOV,터널이 무너져 갇혔어요
9045,4,2017,정면,문장,KETI_SL_0000009045.MOV,터널이 무너져 갇혔어요
9255,5,2017,정면,문장,KETI_SL_0000009255.MOV,터널이 무너져 갇혔어요
9465,6,2017,정면,문장,KETI_SL_0000009465.MOV,터널이 무너져 갇혔어요
9675,7,2017,정면,문장,KETI_SL_0000009675.MOV,터널이 무너져 갇혔어요
9885,8,2017,정면,문장,KETI_SL_0000009885.MOV,터널이 무너져 갇혔어요
10095,9,2017,정면,문장,KETI_SL_0000010095.MOV,터널이 무너져 갇혔어요
10305,10,2017,정면,문장,KETI_SL_0000010305.MOV,터널이 무너져 갇혔어요
384,1,2017,정면,단어,KETI_SL_0000000384.MOV,택시
1219,2,2017,정면,단어,KETI_SL_0000001219.MTS,택시
1992,3,2017,정면,단어,KETI_SL_0000001992.MOV,택시
2897,4,2017,정면,단어,KETI_SL_0000002897.MOV,택시
3725,5,2017,정면,단어,KETI_SL_0000003725.MOV,택시
4572,6,2017,정면,단어,KETI_SL_0000004572.MOV,택시
5410,7,2017,정면,단어,KETI_SL_0000005410.MOV,택시
6249,8,2017,정면,단어,KETI_SL_0000006249.MOV,택시
7088,9,2017,정면,단어,KETI_SL_0000007088.MOV,택시
7925,10,2017,정면,단어,KETI_SL_0000007925.MOV,택시
135,1,2017,정면,단어,KETI_SL_0000000135.MOV,탈골
1218,2,2017,정면,단어,KETI_SL_0000001218.MTS,탈골
1991,3,2017,정면,단어,KETI_SL_0000001991.MOV,탈골
2649,4,2017,정면,단어,KETI_SL_0000002649.MOV,탈골
3588,5,2017,정면,단어,KETI_SL_0000003588.MOV,탈골
4324,6,2017,정면,단어,KETI_SL_0000004324.MOV,탈골
5272,7,2017,정면,단어,KETI_SL_0000005272.MOV,탈골
6001,8,2017,정면,단어,KETI_SL_0000006001.MOV,탈골
7087,9,2017,정면,단어,KETI_SL_0000007087.MOV,탈골
7924,10,2017,정면,단어,KETI_SL_0000007924.MOV,탈골
383,1,2017,정면,단어,KETI_SL_0000000383.MOV,코
1217,2,2017,정면,단어,KETI_SL_0000001217.MTS,코
1990,3,2017,정면,단어,KETI_SL_0000001990.MOV,코
2896,4,2017,정면,단어,KETI_SL_0000002896.MOV,코
3724,5,2017,정면,단어,KETI_SL_0000003724.MOV,코
4571,6,2017,정면,단어,KETI_SL_0000004571.MOV,코
5409,7,2017,정면,단어,KETI_SL_0000005409.MOV,코
6248,8,2017,정면,단어,KETI_SL_0000006248.MOV,코
7086,9,2017,정면,단어,KETI_SL_0000007086.MOV,코
7923,10,2017,정면,단어,KETI_SL_0000007923.MOV,코
382,1,2017,정면,단어,KETI_SL_0000000382.MOV,칼
1216,2,2017,정면,단어,KETI_SL_0000001216.MTS,칼
1989,3,2017,정면,단어,KETI_SL_0000001989.MOV,칼
2895,4,2017,정면,단어,KETI_SL_0000002895.MOV,칼
3723,5,2017,정면,단어,KETI_SL_0000003723.MOV,칼
4570,6,2017,정면,단어,KETI_SL_0000004570.MOV,칼
5408,7,2017,정면,단어,KETI_SL_0000005408.MOV,칼
6247,8,2017,정면,단어,KETI_SL_0000006247.MOV,칼
7085,9,2017,정면,단어,KETI_SL_0000007085.MOV,칼
7922,10,2017,정면,단어,KETI_SL_0000007922.MOV,칼
381,1,2017,정면,단어,KETI_SL_0000000381.MOV,침수
1215,2,2017,정면,단어,KETI_SL_0000001215.MTS,침수
1987,3,2017,정면,단어,KETI_SL_0000001987.MOV,침수
2894,4,2017,정면,단어,KETI_SL_0000002894.MOV,침수
3722,5,2017,정면,단어,KETI_SL_0000003722.MOV,침수
4569,6,2017,정면,단어,KETI_SL_0000004569.MOV,침수
5407,7,2017,정면,단어,KETI_SL_0000005407.MOV,침수
6246,8,2017,정면,단어,KETI_SL_0000006246.MOV,침수
7084,9,2017,정면,단어,KETI_SL_0000007084.MOV,침수
7921,10,2017,정면,단어,KETI_SL_0000007921.MOV,침수
8405,1,2017,정면,문장,KETI_SL_0000008405.MOV,친구가 음식을 먹다가 실수로 방부제를 같이 먹었어요
8615,2,2017,정면,문장,KETI_SL_0000008615.MTS,친구가 음식을 먹다가 실수로 방부제를 같이 먹었어요
8825,3,2017,정면,문장,KETI_SL_0000008825.MOV,친구가 음식을 먹다가 실수로 방부제를 같이 먹었어요
9035,4,2017,정면,문장,KETI_SL_0000009035.MOV,친구가 음식을 먹다가 실수로 방부제를 같이 먹었어요
9245,5,2017,정면,문장,KETI_SL_0000009245.MOV,친구가 음식을 먹다가 실수로 방부제를 같이 먹었어요
9455,6,2017,정면,문장,KETI_SL_0000009455.MOV,친구가 음식을 먹다가 실수로 방부제를 같이 먹었어요
9665,7,2017,정면,문장,KETI_SL_0000009665.MOV,친구가 음식을 먹다가 실수로 방부제를 같이 먹었어요
9875,8,2017,정면,문장,KETI_SL_0000009875.MOV,친구가 음식을 먹다가 실수로 방부제를 같이 먹었어요
10085,9,2017,정면,문장,KETI_SL_0000010085.MOV,친구가 음식을 먹다가 실수로 방부제를 같이 먹었어요
10295,10,2017,정면,문장,KETI_SL_0000010295.MOV,친구가 음식을 먹다가 실수로 방부제를 같이 먹었어요
8407,1,2017,정면,문장,KETI_SL_0000008407.MOV,친구가 숨을 안 쉬는 것 같아요
8617,2,2017,정면,문장,KETI_SL_0000008617.MTS,친구가 숨을 안 쉬는 것 같아요
8827,3,2017,정면,문장,KETI_SL_0000008827.MOV,친구가 숨을 안 쉬는 것 같아요
9037,4,2017,정면,문장,KETI_SL_0000009037.MOV,친구가 숨을 안 쉬는 것 같아요
9247,5,2017,정면,문장,KETI_SL_0000009247.MOV,친구가 숨을 안 쉬는 것 같아요
9457,6,2017,정면,문장,KETI_SL_0000009457.MOV,친구가 숨을 안 쉬는 것 같아요
9667,7,2017,정면,문장,KETI_SL_0000009667.MOV,친구가 숨을 안 쉬는 것 같아요
9877,8,2017,정면,문장,KETI_SL_0000009877.MOV,친구가 숨을 안 쉬는 것 같아요
10087,9,2017,정면,문장,KETI_SL_0000010087.MOV,친구가 숨을 안 쉬는 것 같아요
10297,10,2017,정면,문장,KETI_SL_0000010297.MOV,친구가 숨을 안 쉬는 것 같아요
8406,1,2017,정면,문장,KETI_SL_0000008406.MOV,친구가 감전 사고를 당했어요
8616,2,2017,정면,문장,KETI_SL_0000008616.MTS,친구가 감전 사고를 당했어요
8826,3,2017,정면,문장,KETI_SL_0000008826.MOV,친구가 감전 사고를 당했어요
9036,4,2017,정면,문장,KETI_SL_0000009036.MOV,친구가 감전 사고를 당했어요
9246,5,2017,정면,문장,KETI_SL_0000009246.MOV,친구가 감전 사고를 당했어요
9456,6,2017,정면,문장,KETI_SL_0000009456.MOV,친구가 감전 사고를 당했어요
9666,7,2017,정면,문장,KETI_SL_0000009666.MOV,친구가 감전 사고를 당했어요
9876,8,2017,정면,문장,KETI_SL_0000009876.MOV,친구가 감전 사고를 당했어요
10086,9,2017,정면,문장,KETI_SL_0000010086.MOV,친구가 감전 사고를 당했어요
10296,10,2017,정면,문장,KETI_SL_0000010296.MOV,친구가 감전 사고를 당했어요
380,1,2017,정면,단어,KETI_SL_0000000380.MOV,친구
1214,2,2017,정면,단어,KETI_SL_0000001214.MTS,친구
1986,3,2017,정면,단어,KETI_SL_0000001986.MOV,친구
2893,4,2017,정면,단어,KETI_SL_0000002893.MOV,친구
3721,5,2017,정면,단어,KETI_SL_0000003721.MOV,친구
4568,6,2017,정면,단어,KETI_SL_0000004568.MOV,친구
5406,7,2017,정면,단어,KETI_SL_0000005406.MOV,친구
6245,8,2017,정면,단어,KETI_SL_0000006245.MOV,친구
7083,9,2017,정면,단어,KETI_SL_0000007083.MOV,친구
7920,10,2017,정면,단어,KETI_SL_0000007920.MOV,친구
378,1,2017,정면,단어,KETI_SL_0000000378.MOV,출혈
1213,2,2017,정면,단어,KETI_SL_0000001213.MTS,출혈
1985,3,2017,정면,단어,KETI_SL_0000001985.MOV,출혈
2891,4,2017,정면,단어,KETI_SL_0000002891.MOV,출혈
3720,5,2017,정면,단어,KETI_SL_0000003720.MOV,출혈
4566,6,2017,정면,단어,KETI_SL_0000004566.MOV,출혈
5404,7,2017,정면,단어,KETI_SL_0000005404.MOV,출혈
6243,8,2017,정면,단어,KETI_SL_0000006243.MOV,출혈
7081,9,2017,정면,단어,KETI_SL_0000007081.MOV,출혈
7919,10,2017,정면,단어,KETI_SL_0000007919.MOV,출혈
377,1,2017,정면,단어,KETI_SL_0000000377.MOV,출산
1212,2,2017,정면,단어,KETI_SL_0000001212.MTS,출산
1984,3,2017,정면,단어,KETI_SL_0000001984.MOV,출산
2890,4,2017,정면,단어,KETI_SL_0000002890.MOV,출산
3719,5,2017,정면,단어,KETI_SL_0000003719.MOV,출산
4565,6,2017,정면,단어,KETI_SL_0000004565.MOV,출산
5403,7,2017,정면,단어,KETI_SL_0000005403.MOV,출산
6242,8,2017,정면,단어,KETI_SL_0000006242.MOV,출산
7080,9,2017,정면,단어,KETI_SL_0000007080.MOV,출산
7918,10,2017,정면,단어,KETI_SL_0000007918.MOV,출산
376,1,2017,정면,단어,KETI_SL_0000000376.MOV,축사
1211,2,2017,정면,단어,KETI_SL_0000001211.MTS,축사
1983,3,2017,정면,단어,KETI_SL_0000001983.MOV,축사
2889,4,2017,정면,단어,KETI_SL_0000002889.MOV,축사
3718,5,2017,정면,단어,KETI_SL_0000003718.MOV,축사
4564,6,2017,정면,단어,KETI_SL_0000004564.MOV,축사
5402,7,2017,정면,단어,KETI_SL_0000005402.MOV,축사
6241,8,2017,정면,단어,KETI_SL_0000006241.MOV,축사
7079,9,2017,정면,단어,KETI_SL_0000007079.MOV,축사
7917,10,2017,정면,단어,KETI_SL_0000007917.MOV,축사
375,1,2017,정면,단어,KETI_SL_0000000375.MOV,추락
1210,2,2017,정면,단어,KETI_SL_0000001210.MTS,추락
1982,3,2017,정면,단어,KETI_SL_0000001982.MOV,추락
2888,4,2017,정면,단어,KETI_SL_0000002888.MOV,추락
3717,5,2017,정면,단어,KETI_SL_0000003717.MOV,추락
4563,6,2017,정면,단어,KETI_SL_0000004563.MOV,추락
5401,7,2017,정면,단어,KETI_SL_0000005401.MOV,추락
6240,8,2017,정면,단어,KETI_SL_0000006240.MOV,추락
7078,9,2017,정면,단어,KETI_SL_0000007078.MOV,추락
7916,10,2017,정면,단어,KETI_SL_0000007916.MOV,추락
374,1,2017,정면,단어,KETI_SL_0000000374.MOV,총
1209,2,2017,정면,단어,KETI_SL_0000001209.MTS,총
1981,3,2017,정면,단어,KETI_SL_0000001981.MOV,총
2887,4,2017,정면,단어,KETI_SL_0000002887.MOV,총
3716,5,2017,정면,단어,KETI_SL_0000003716.MOV,총
4562,6,2017,정면,단어,KETI_SL_0000004562.MOV,총
5400,7,2017,정면,단어,KETI_SL_0000005400.MOV,총
6239,8,2017,정면,단어,KETI_SL_0000006239.MOV,총
7077,9,2017,정면,단어,KETI_SL_0000007077.MOV,총
7915,10,2017,정면,단어,KETI_SL_0000007915.MOV,총
373,1,2017,정면,단어,KETI_SL_0000000373.MOV,체온계
1208,2,2017,정면,단어,KETI_SL_0000001208.MTS,체온계
1980,3,2017,정면,단어,KETI_SL_0000001980.MOV,체온계
2886,4,2017,정면,단어,KETI_SL_0000002886.MOV,체온계
3715,5,2017,정면,단어,KETI_SL_0000003715.MOV,체온계
4561,6,2017,정면,단어,KETI_SL_0000004561.MOV,체온계
5399,7,2017,정면,단어,KETI_SL_0000005399.MOV,체온계
6238,8,2017,정면,단어,KETI_SL_0000006238.MOV,체온계
7076,9,2017,정면,단어,KETI_SL_0000007076.MOV,체온계
7914,10,2017,정면,단어,KETI_SL_0000007914.MOV,체온계
372,1,2017,정면,단어,KETI_SL_0000000372.MOV,창백하다
1207,2,2017,정면,단어,KETI_SL_0000001207.MTS,창백하다
1979,3,2017,정면,단어,KETI_SL_0000001979.MOV,창백하다
2885,4,2017,정면,단어,KETI_SL_0000002885.MOV,창백하다
3714,5,2017,정면,단어,KETI_SL_0000003714.MOV,창백하다
4560,6,2017,정면,단어,KETI_SL_0000004560.MOV,창백하다
5398,7,2017,정면,단어,KETI_SL_0000005398.MOV,창백하다
6237,8,2017,정면,단어,KETI_SL_0000006237.MOV,창백하다
7075,9,2017,정면,단어,KETI_SL_0000007075.MOV,창백하다
7913,10,2017,정면,단어,KETI_SL_0000007913.MOV,창백하다
371,1,2017,정면,단어,KETI_SL_0000000371.MOV,창문
1206,2,2017,정면,단어,KETI_SL_0000001206.MTS,창문
1978,3,2017,정면,단어,KETI_SL_0000001978.MOV,창문
2884,4,2017,정면,단어,KETI_SL_0000002884.MOV,창문
3713,5,2017,정면,단어,KETI_SL_0000003713.MOV,창문
4559,6,2017,정면,단어,KETI_SL_0000004559.MOV,창문
5397,7,2017,정면,단어,KETI_SL_0000005397.MOV,창문
6236,8,2017,정면,단어,KETI_SL_0000006236.MOV,창문
7074,9,2017,정면,단어,KETI_SL_0000007074.MOV,창문
7912,10,2017,정면,단어,KETI_SL_0000007912.MOV,창문
370,1,2017,정면,단어,KETI_SL_0000000370.MOV,차안
1205,2,2017,정면,단어,KETI_SL_0000001205.MTS,차안
1976,3,2017,정면,단어,KETI_SL_0000001976.MOV,차안
2883,4,2017,정면,단어,KETI_SL_0000002883.MOV,차안
3712,5,2017,정면,단어,KETI_SL_0000003712.MOV,차안
4558,6,2017,정면,단어,KETI_SL_0000004558.MOV,차안
5396,7,2017,정면,단어,KETI_SL_0000005396.MOV,차안
6235,8,2017,정면,단어,KETI_SL_0000006235.MOV,차안
7073,9,2017,정면,단어,KETI_SL_0000007073.MOV,차안
7911,10,2017,정면,단어,KETI_SL_0000007911.MOV,차안
369,1,2017,정면,단어,KETI_SL_0000000369.MOV,차밖
1204,2,2017,정면,단어,KETI_SL_0000001204.MTS,차밖
1975,3,2017,정면,단어,KETI_SL_0000001975.MOV,차밖
2882,4,2017,정면,단어,KETI_SL_0000002882.MOV,차밖
3711,5,2017,정면,단어,KETI_SL_0000003711.MOV,차밖
4557,6,2017,정면,단어,KETI_SL_0000004557.MOV,차밖
5395,7,2017,정면,단어,KETI_SL_0000005395.MOV,차밖
6234,8,2017,정면,단어,KETI_SL_0000006234.MOV,차밖
7072,9,2017,정면,단어,KETI_SL_0000007072.MOV,차밖
7910,10,2017,정면,단어,KETI_SL_0000007910.MOV,차밖
8408,1,2017,정면,문장,KETI_SL_0000008408.MOV,차 안에 강아지가 방치되어있어요
8618,2,2017,정면,문장,KETI_SL_0000008618.MTS,차 안에 강아지가 방치되어있어요
8828,3,2017,정면,문장,KETI_SL_0000008828.MOV,차 안에 강아지가 방치되어있어요
9038,4,2017,정면,문장,KETI_SL_0000009038.MOV,차 안에 강아지가 방치되어있어요
9248,5,2017,정면,문장,KETI_SL_0000009248.MOV,차 안에 강아지가 방치되어있어요
9458,6,2017,정면,문장,KETI_SL_0000009458.MOV,차 안에 강아지가 방치되어있어요
9668,7,2017,정면,문장,KETI_SL_0000009668.MOV,차 안에 강아지가 방치되어있어요
9878,8,2017,정면,문장,KETI_SL_0000009878.MOV,차 안에 강아지가 방치되어있어요
10088,9,2017,정면,문장,KETI_SL_0000010088.MOV,차 안에 강아지가 방치되어있어요
10298,10,2017,정면,문장,KETI_SL_0000010298.MOV,차 안에 강아지가 방치되어있어요
8399,1,2017,정면,문장,KETI_SL_0000008399.MOV,쫓아오는 것 같아요
8609,2,2017,정면,문장,KETI_SL_0000008609.MTS,쫓아오는 것 같아요
8819,3,2017,정면,문장,KETI_SL_0000008819.MOV,쫓아오는 것 같아요
9029,4,2017,정면,문장,KETI_SL_0000009029.MOV,쫓아오는 것 같아요
9239,5,2017,정면,문장,KETI_SL_0000009239.MOV,쫓아오는 것 같아요
9449,6,2017,정면,문장,KETI_SL_0000009449.MOV,쫓아오는 것 같아요
9659,7,2017,정면,문장,KETI_SL_0000009659.MOV,쫓아오는 것 같아요
9869,8,2017,정면,문장,KETI_SL_0000009869.MOV,쫓아오는 것 같아요
10079,9,2017,정면,문장,KETI_SL_0000010079.MOV,쫓아오는 것 같아요
10289,10,2017,정면,문장,KETI_SL_0000010289.MOV,쫓아오는 것 같아요
8460,1,2017,정면,문장,KETI_SL_0000008460.MOV,집이 흔들려요
8670,2,2017,정면,문장,KETI_SL_0000008670.MTS,집이 흔들려요
8880,3,2017,정면,문장,KETI_SL_0000008880.MOV,집이 흔들려요
9090,4,2017,정면,문장,KETI_SL_0000009090.MOV,집이 흔들려요
9300,5,2017,정면,문장,KETI_SL_0000009300.MOV,집이 흔들려요
9510,6,2017,정면,문장,KETI_SL_0000009510.MOV,집이 흔들려요
9720,7,2017,정면,문장,KETI_SL_0000009720.MOV,집이 흔들려요
9930,8,2017,정면,문장,KETI_SL_0000009930.MOV,집이 흔들려요
10140,9,2017,정면,문장,KETI_SL_0000010140.MOV,집이 흔들려요
10350,10,2017,정면,문장,KETI_SL_0000010350.MOV,집이 흔들려요
8479,1,2017,정면,문장,KETI_SL_0000008479.MOV,집에 전기가 나갔어요
8689,2,2017,정면,문장,KETI_SL_0000008689.MTS,집에 전기가 나갔어요
8899,3,2017,정면,문장,KETI_SL_0000008899.MOV,집에 전기가 나갔어요
9109,4,2017,정면,문장,KETI_SL_0000009109.MOV,집에 전기가 나갔어요
9319,5,2017,정면,문장,KETI_SL_0000009319.MOV,집에 전기가 나갔어요
9529,6,2017,정면,문장,KETI_SL_0000009529.MOV,집에 전기가 나갔어요
9739,7,2017,정면,문장,KETI_SL_0000009739.MOV,집에 전기가 나갔어요
9949,8,2017,정면,문장,KETI_SL_0000009949.MOV,집에 전기가 나갔어요
10159,9,2017,정면,문장,KETI_SL_0000010159.MOV,집에 전기가 나갔어요
10369,10,2017,정면,문장,KETI_SL_0000010369.MOV,집에 전기가 나갔어요
8381,1,2017,정면,문장,KETI_SL_0000008381.MOV,집에 불이 났어요
8591,2,2017,정면,문장,KETI_SL_0000008591.MTS,집에 불이 났어요
8801,3,2017,정면,문장,KETI_SL_0000008801.MOV,집에 불이 났어요
9011,4,2017,정면,문장,KETI_SL_0000009011.MOV,집에 불이 났어요
9221,5,2017,정면,문장,KETI_SL_0000009221.MOV,집에 불이 났어요
9431,6,2017,정면,문장,KETI_SL_0000009431.MOV,집에 불이 났어요
9641,7,2017,정면,문장,KETI_SL_0000009641.MOV,집에 불이 났어요
9851,8,2017,정면,문장,KETI_SL_0000009851.MOV,집에 불이 났어요
10061,9,2017,정면,문장,KETI_SL_0000010061.MOV,집에 불이 났어요
10271,10,2017,정면,문장,KETI_SL_0000010271.MOV,집에 불이 났어요
8445,1,2017,정면,문장,KETI_SL_0000008445.MOV,집에 모르는 사람이 침입했어요
8655,2,2017,정면,문장,KETI_SL_0000008655.MTS,집에 모르는 사람이 침입했어요
8865,3,2017,정면,문장,KETI_SL_0000008865.MOV,집에 모르는 사람이 침입했어요
9075,4,2017,정면,문장,KETI_SL_0000009075.MOV,집에 모르는 사람이 침입했어요
9285,5,2017,정면,문장,KETI_SL_0000009285.MOV,집에 모르는 사람이 침입했어요
9495,6,2017,정면,문장,KETI_SL_0000009495.MOV,집에 모르는 사람이 침입했어요
