번호,언어 제공자 ID,취득연도,방향,타입(단어/문장),파일명,한국어
5403,7,2017,정면,단어,KETI_SL_0000005403.MOV,44
6242,8,2017,정면,단어,KETI_SL_0000006242.MOV,44
7080,9,2017,정면,단어,KETI_SL_0000007080.MOV,44
7918,10,2017,정면,단어,KETI_SL_0000007918.MOV,44
376,1,2017,정면,단어,KETI_SL_0000000376.MOV,45
1211,2,2017,정면,단어,KETI_SL_0000001211.MTS,45
1983,3,2017,정면,단어,KETI_SL_0000001983.MOV,45
2889,4,2017,정면,단어,KETI_SL_0000002889.MOV,45
3718,5,2017,정면,단어,KETI_SL_0000003718.MOV,45
4564,6,2017,정면,단어,KETI_SL_0000004564.MOV,45
5402,7,2017,정면,단어,KETI_SL_0000005402.MOV,45
6241,8,2017,정면,단어,KETI_SL_0000006241.MOV,45
7079,9,2017,정면,단어,KETI_SL_0000007079.MOV,45
7917,10,2017,정면,단어,KETI_SL_0000007917.MOV,45
375,1,2017,정면,단어,KETI_SL_0000000375.MOV,46
1210,2,2017,정면,단어,KETI_SL_0000001210.MTS,46
1982,3,2017,정면,단어,KETI_SL_0000001982.MOV,46
2888,4,2017,정면,단어,KETI_SL_0000002888.MOV,46
3717,5,2017,정면,단어,KETI_SL_0000003717.MOV,46
4563,6,2017,정면,단어,KETI_SL_0000004563.MOV,46
5401,7,2017,정면,단어,KETI_SL_0000005401.MOV,46
6240,8,2017,정면,단어,KETI_SL_0000006240.MOV,46
7078,9,2017,정면,단어,KETI_SL_0000007078.MOV,46
7916,10,2017,정면,단어,KETI_SL_0000007916.MOV,46
374,1,2017,정면,단어,KETI_SL_0000000374.MOV,47
1209,2,2017,정면,단어,KETI_SL_0000001209.MTS,47
1981,3,2017,정면,단어,KETI_SL_0000001981.MOV,47
2887,4,2017,정면,단어,KETI_SL_0000002887.MOV,47
3716,5,2017,정면,단어,KETI_SL_0000003716.MOV,47
4562,6,2017,정면,단어,KETI_SL_0000004562.MOV,47
5400,7,2017,정면,단어,KETI_SL_0000005400.MOV,47
6239,8,2017,정면,단어,KETI_SL_0000006239.MOV,47
7077,9,2017,정면,단어,KETI_SL_0000007077.MOV,47
7915,10,2017,정면,단어,KETI_SL_0000007915.MOV,47
373,1,2017,정면,단어,KETI_SL_0000000373.MOV,48
1208,2,2017,정면,단어,KETI_SL_0000001208.MTS,48
1980,3,2017,정면,단어,KETI_SL_0000001980.MOV,48
2886,4,2017,정면,단어,KETI_SL_0000002886.MOV,48
3715,5,2017,정면,단어,KETI_SL_0000003715.MOV,48
4561,6,2017,정면,단어,KETI_SL_0000004561.MOV,48
5399,7,2017,정면,단어,KETI_SL_0000005399.MOV,48
6238,8,2017,정면,단어,KETI_SL_0000006238.MOV,48
7076,9,2017,정면,단어,KETI_SL_0000007076.MOV,48
7914,10,2017,정면,단어,KETI_SL_0000007914.MOV,48
372,1,2017,정면,단어,KETI_SL_0000000372.MOV,49
1207,2,2017,정면,단어,KETI_SL_0000001207.MTS,49
1979,3,2017,정면,단어,KETI_SL_0000001979.MOV,49
2885,4,2017,정면,단어,KETI_SL_0000002885.MOV,49
3714,5,2017,정면,단어,KETI_SL_0000003714.MOV,49
4560,6,2017,정면,단어,KETI_SL_0000004560.MOV,49
5398,7,2017,정면,단어,KETI_SL_0000005398.MOV,49
6237,8,2017,정면,단어,KETI_SL_0000006237.MOV,49
7075,9,2017,정면,단어,KETI_SL_0000007075.MOV,49
7913,10,2017,정면,단어,KETI_SL_0000007913.MOV,49
371,1,2017,정면,단어,KETI_SL_0000000371.MOV,50
1206,2,2017,정면,단어,KETI_SL_0000001206.MTS,50
1978,3,2017,정면,단어,KETI_SL_0000001978.MOV,50
2884,4,2017,정면,단어,KETI_SL_0000002884.MOV,50
3713,5,2017,정면,단어,KETI_SL_0000003713.MOV,50
4559,6,2017,정면,단어,KETI_SL_0000004559.MOV,50
5397,7,2017,정면,단어,KETI_SL_0000005397.MOV,50
6236,8,2017,정면,단어,KETI_SL_0000006236.MOV,50
7074,9,2017,정면,단어,KETI_SL_0000007074.MOV,50
7912,10,2017,정면,단어,KETI_SL_0000007912.MOV,50
370,1,2017,정면,단어,KETI_SL_0000000370.MOV,51
1205,2,2017,정면,단어,KETI_SL_0000001205.MTS,51
1976,3,2017,정면,단어,KETI_SL_0000001976.MOV,51
2883,4,2017,정면,단어,KETI_SL_0000002883.MOV,51
3712,5,2017,정면,단어,KETI_SL_0000003712.MOV,51
4558,6,2017,정면,단어,KETI_SL_0000004558.MOV,51
5396,7,2017,정면,단어,KETI_SL_0000005396.MOV,51
6235,8,2017,정면,단어,KETI_SL_0000006235.MOV,51
7073,9,2017,정면,단어,KETI_SL_0000007073.MOV,51
7911,10,2017,정면,단어,KETI_SL_0000007911.MOV,51
369,1,2017,정면,단어,KETI_SL_0000000369.MOV,52
1204,2,2017,정면,단어,KETI_SL_0000001204.MTS,52
1975,3,2017,정면,단어,KETI_SL_0000001975.MOV,52
2882,4,2017,정면,단어,KETI_SL_0000002882.MOV,52
3711,5,2017,정면,단어,KETI_SL_0000003711.MOV,52
4557,6,2017,정면,단어,KETI_SL_0000004557.MOV,52
5395,7,2017,정면,단어,KETI_SL_0000005395.MOV,52
6234,8,2017,정면,단어,KETI_SL_0000006234.MOV,52
7072,9,2017,정면,단어,KETI_SL_0000007072.MOV,52
7910,10,2017,정면,단어,KETI_SL_0000007910.MOV,52
368,1,2017,정면,단어,KETI_SL_0000000368.MOV,53
1203,2,2017,정면,단어,KETI_SL_0000001203.MTS,53
1974,3,2017,정면,단어,KETI_SL_0000001974.MOV,53
2881,4,2017,정면,단어,KETI_SL_0000002881.MOV,53
3710,5,2017,정면,단어,KETI_SL_0000003710.MOV,53
4556,6,2017,정면,단어,KETI_SL_0000004556.MOV,53
5394,7,2017,정면,단어,KETI_SL_0000005394.MOV,53
6233,8,2017,정면,단어,KETI_SL_0000006233.MOV,53
7071,9,2017,정면,단어,KETI_SL_0000007071.MOV,53
7909,10,2017,정면,단어,KETI_SL_0000007909.MOV,53
367,1,2017,정면,단어,KETI_SL_0000000367.MOV,54
1202,2,2017,정면,단어,KETI_SL_0000001202.MTS,54
1973,3,2017,정면,단어,KETI_SL_0000001973.MOV,54
2880,4,2017,정면,단어,KETI_SL_0000002880.MOV,54
3709,5,2017,정면,단어,KETI_SL_0000003709.MOV,54
4555,6,2017,정면,단어,KETI_SL_0000004555.MOV,54
5393,7,2017,정면,단어,KETI_SL_0000005393.MOV,54
6232,8,2017,정면,단어,KETI_SL_0000006232.MOV,54
7070,9,2017,정면,단어,KETI_SL_0000007070.MOV,54
7908,10,2017,정면,단어,KETI_SL_0000007908.MOV,54
366,1,2017,정면,단어,KETI_SL_0000000366.MOV,55
1201,2,2017,정면,단어,KETI_SL_0000001201.MTS,55
1972,3,2017,정면,단어,KETI_SL_0000001972.MOV,55
2879,4,2017,정면,단어,KETI_SL_0000002879.MOV,55
4554,6,2017,정면,단어,KETI_SL_0000004554.MOV,55
5392,7,2017,정면,단어,KETI_SL_0000005392.MOV,55
6231,8,2017,정면,단어,KETI_SL_0000006231.MOV,55
7069,9,2017,정면,단어,KETI_SL_0000007069.MOV,55
7907,10,2017,정면,단어,KETI_SL_0000007907.MOV,55
365,1,2017,정면,단어,KETI_SL_0000000365.MOV,56
1200,2,2017,정면,단어,KETI_SL_0000001200.MTS,56
1971,3,2017,정면,단어,KETI_SL_0000001971.MOV,56
2878,4,2017,정면,단어,KETI_SL_0000002878.MOV,56
3707,5,2017,정면,단어,KETI_SL_0000003707.MOV,56
4553,6,2017,정면,단어,KETI_SL_0000004553.MOV,56
5391,7,2017,정면,단어,KETI_SL_0000005391.MOV,56
6230,8,2017,정면,단어,KETI_SL_0000006230.MOV,56
7068,9,2017,정면,단어,KETI_SL_0000007068.MOV,56
7906,10,2017,정면,단어,KETI_SL_0000007906.MOV,56
364,1,2017,정면,단어,KETI_SL_0000000364.MOV,57
1199,2,2017,정면,단어,KETI_SL_0000001199.MTS,57
1970,3,2017,정면,단어,KETI_SL_0000001970.MOV,57
2877,4,2017,정면,단어,KETI_SL_0000002877.MOV,57
3706,5,2017,정면,단어,KETI_SL_0000003706.MOV,57
4552,6,2017,정면,단어,KETI_SL_0000004552.MOV,57
5390,7,2017,정면,단어,KETI_SL_0000005390.MOV,57
6229,8,2017,정면,단어,KETI_SL_0000006229.MOV,57
7067,9,2017,정면,단어,KETI_SL_0000007067.MOV,57
7905,10,2017,정면,단어,KETI_SL_0000007905.MOV,57
363,1,2017,정면,단어,KETI_SL_0000000363.MOV,58
1198,2,2017,정면,단어,KETI_SL_0000001198.MTS,58
1969,3,2017,정면,단어,KETI_SL_0000001969.MOV,58
2876,4,2017,정면,단어,KETI_SL_0000002876.MOV,58
3705,5,2017,정면,단어,KETI_SL_0000003705.MOV,58
4551,6,2017,정면,단어,KETI_SL_0000004551.MOV,58
5389,7,2017,정면,단어,KETI_SL_0000005389.MOV,58
6228,8,2017,정면,단어,KETI_SL_0000006228.MOV,58
7066,9,2017,정면,단어,KETI_SL_0000007066.MOV,58
7904,10,2017,정면,단어,KETI_SL_0000007904.MOV,58
362,1,2017,정면,단어,KETI_SL_0000000362.MOV,59
1197,2,2017,정면,단어,KETI_SL_0000001197.MTS,59
1968,3,2017,정면,단어,KETI_SL_0000001968.MOV,59
2875,4,2017,정면,단어,KETI_SL_0000002875.MOV,59
3704,5,2017,정면,단어,KETI_SL_0000003704.MOV,59
4550,6,2017,정면,단어,KETI_SL_0000004550.MOV,59
5388,7,2017,정면,단어,KETI_SL_0000005388.MOV,59
6227,8,2017,정면,단어,KETI_SL_0000006227.MOV,59
7065,9,2017,정면,단어,KETI_SL_0000007065.MOV,59
7903,10,2017,정면,단어,KETI_SL_0000007903.MOV,59
361,1,2017,정면,단어,KETI_SL_0000000361.MOV,60
1196,2,2017,정면,단어,KETI_SL_0000001196.MTS,60
1967,3,2017,정면,단어,KETI_SL_0000001967.MOV,60
2874,4,2017,정면,단어,KETI_SL_0000002874.MOV,60
3703,5,2017,정면,단어,KETI_SL_0000003703.MOV,60
3708,5,2017,정면,단어,KETI_SL_0000003708.MOV,55
4549,6,2017,정면,단어,KETI_SL_0000004549.MOV,60
5387,7,2017,정면,단어,KETI_SL_0000005387.MOV,60
6226,8,2017,정면,단어,KETI_SL_0000006226.MOV,60
7064,9,2017,정면,단어,KETI_SL_0000007064.MOV,60
7902,10,2017,정면,단어,KETI_SL_0000007902.MOV,60
360,1,2017,정면,단어,KETI_SL_0000000360.MOV,61
1195,2,2017,정면,단어,KETI_SL_0000001195.MTS,61
1965,3,2017,정면,단어,KETI_SL_0000001965.MOV,61
2873,4,2017,정면,단어,KETI_SL_0000002873.MOV,61
3702,5,2017,정면,단어,KETI_SL_0000003702.MOV,61
4548,6,2017,정면,단어,KETI_SL_0000004548.MOV,61
5386,7,2017,정면,단어,KETI_SL_0000005386.MOV,61
6225,8,2017,정면,단어,KETI_SL_0000006225.MOV,61
7063,9,2017,정면,단어,KETI_SL_0000007063.MOV,61
7901,10,2017,정면,단어,KETI_SL_0000007901.MOV,61
359,1,2017,정면,단어,KETI_SL_0000000359.MOV,62
1194,2,2017,정면,단어,KETI_SL_0000001194.MTS,62
1964,3,2017,정면,단어,KETI_SL_0000001964.MOV,62
2872,4,2017,정면,단어,KETI_SL_0000002872.MOV,62
3701,5,2017,정면,단어,KETI_SL_0000003701.MOV,62
4547,6,2017,정면,단어,KETI_SL_0000004547.MOV,62
5385,7,2017,정면,단어,KETI_SL_0000005385.MOV,62
6224,8,2017,정면,단어,KETI_SL_0000006224.MOV,62
7062,9,2017,정면,단어,KETI_SL_0000007062.MOV,62
7900,10,2017,정면,단어,KETI_SL_0000007900.MOV,62
358,1,2017,정면,단어,KETI_SL_0000000358.MOV,63
1193,2,2017,정면,단어,KETI_SL_0000001193.MTS,63
1963,3,2017,정면,단어,KETI_SL_0000001963.MOV,63
2871,4,2017,정면,단어,KETI_SL_0000002871.MOV,63
3700,5,2017,정면,단어,KETI_SL_0000003700.MOV,63
4546,6,2017,정면,단어,KETI_SL_0000004546.MOV,63
5384,7,2017,정면,단어,KETI_SL_0000005384.MOV,63
6223,8,2017,정면,단어,KETI_SL_0000006223.MOV,63
7061,9,2017,정면,단어,KETI_SL_0000007061.MOV,63
7899,10,2017,정면,단어,KETI_SL_0000007899.MOV,63
357,1,2017,정면,단어,KETI_SL_0000000357.MOV,64
1192,2,2017,정면,단어,KETI_SL_0000001192.MTS,64
1962,3,2017,정면,단어,KETI_SL_0000001962.MOV,64
2870,4,2017,정면,단어,KETI_SL_0000002870.MOV,64
3699,5,2017,정면,단어,KETI_SL_0000003699.MOV,64
4545,6,2017,정면,단어,KETI_SL_0000004545.MOV,64
5383,7,2017,정면,단어,KETI_SL_0000005383.MOV,64
6222,8,2017,정면,단어,KETI_SL_0000006222.MOV,64
7060,9,2017,정면,단어,KETI_SL_0000007060.MOV,64
7898,10,2017,정면,단어,KETI_SL_0000007898.MOV,64
183,1,2017,정면,단어,KETI_SL_0000000183.MOV,65
1191,2,2017,정면,단어,KETI_SL_0000001191.MTS,65
1961,3,2017,정면,단어,KETI_SL_0000001961.MOV,65
2697,4,2017,정면,단어,KETI_SL_0000002697.MOV,65
3770,5,2017,정면,단어,KETI_SL_0000003770.MTS,65
4371,6,2017,정면,단어,KETI_SL_0000004371.MOV,65
5210,7,2017,정면,단어,KETI_SL_0000005210.MOV,65
6049,8,2017,정면,단어,KETI_SL_0000006049.MOV,65
7059,9,2017,정면,단어,KETI_SL_0000007059.MOV,65
7897,10,2017,정면,단어,KETI_SL_0000007897.MOV,65
356,1,2017,정면,단어,KETI_SL_0000000356.MOV,66
1190,2,2017,정면,단어,KETI_SL_0000001190.MTS,66
1960,3,2017,정면,단어,KETI_SL_0000001960.MOV,66
2869,4,2017,정면,단어,KETI_SL_0000002869.MOV,66
3698,5,2017,정면,단어,KETI_SL_0000003698.MOV,66
4544,6,2017,정면,단어,KETI_SL_0000004544.MOV,66
5382,7,2017,정면,단어,KETI_SL_0000005382.MOV,66
6221,8,2017,정면,단어,KETI_SL_0000006221.MOV,66
7058,9,2017,정면,단어,KETI_SL_0000007058.MOV,66
7896,10,2017,정면,단어,KETI_SL_0000007896.MOV,66
355,1,2017,정면,단어,KETI_SL_0000000355.MOV,67
1189,2,2017,정면,단어,KETI_SL_0000001189.MTS,67
1959,3,2017,정면,단어,KETI_SL_0000001959.MOV,67
2933,4,2017,정면,단어,KETI_SL_0000002933.MOV,67
3697,5,2017,정면,단어,KETI_SL_0000003697.MOV,67
4543,6,2017,정면,단어,KETI_SL_0000004543.MOV,67
5446,7,2017,정면,단어,KETI_SL_0000005446.MOV,67
6285,8,2017,정면,단어,KETI_SL_0000006285.MOV,67
7057,9,2017,정면,단어,KETI_SL_0000007057.MOV,67
7895,10,2017,정면,단어,KETI_SL_0000007895.MOV,67
354,1,2017,정면,단어,KETI_SL_0000000354.MOV,68
1188,2,2017,정면,단어,KETI_SL_0000001188.MTS,68
1958,3,2017,정면,단어,KETI_SL_0000001958.MOV,68
2868,4,2017,정면,단어,KETI_SL_0000002868.MOV,68
3696,5,2017,정면,단어,KETI_SL_0000003696.MOV,68
4542,6,2017,정면,단어,KETI_SL_0000004542.MOV,68
5381,7,2017,정면,단어,KETI_SL_0000005381.MOV,68
6220,8,2017,정면,단어,KETI_SL_0000006220.MOV,68
7056,9,2017,정면,단어,KETI_SL_0000007056.MOV,68
7894,10,2017,정면,단어,KETI_SL_0000007894.MOV,68
353,1,2017,정면,단어,KETI_SL_0000000353.MOV,69
1187,2,2017,정면,단어,KETI_SL_0000001187.MTS,69
1957,3,2017,정면,단어,KETI_SL_0000001957.MOV,69
2867,4,2017,정면,단어,KETI_SL_0000002867.MOV,69
3695,5,2017,정면,단어,KETI_SL_0000003695.MOV,69
4541,6,2017,정면,단어,KETI_SL_0000004541.MOV,69
5380,7,2017,정면,단어,KETI_SL_0000005380.MOV,69
6219,8,2017,정면,단어,KETI_SL_0000006219.MOV,69
7055,9,2017,정면,단어,KETI_SL_0000007055.MOV,69
7893,10,2017,정면,단어,KETI_SL_0000007893.MOV,69
352,1,2017,정면,단어,KETI_SL_0000000352.MOV,70
1186,2,2017,정면,단어,KETI_SL_0000001186.MTS,70
1956,3,2017,정면,단어,KETI_SL_0000001956.MOV,70
2866,4,2017,정면,단어,KETI_SL_0000002866.MOV,70
3694,5,2017,정면,단어,KETI_SL_0000003694.MOV,70
4540,6,2017,정면,단어,KETI_SL_0000004540.MOV,70
5379,7,2017,정면,단어,KETI_SL_0000005379.MOV,70
6218,8,2017,정면,단어,KETI_SL_0000006218.MOV,70
7054,9,2017,정면,단어,KETI_SL_0000007054.MOV,70
7892,10,2017,정면,단어,KETI_SL_0000007892.MOV,70
351,1,2017,정면,단어,KETI_SL_0000000351.MOV,71
1185,2,2017,정면,단어,KETI_SL_0000001185.MTS,71
1954,3,2017,정면,단어,KETI_SL_0000001954.MOV,71
2865,4,2017,정면,단어,KETI_SL_0000002865.MOV,71
3693,5,2017,정면,단어,KETI_SL_0000003693.MOV,71
4539,6,2017,정면,단어,KETI_SL_0000004539.MOV,71
5378,7,2017,정면,단어,KETI_SL_0000005378.MOV,71
6217,8,2017,정면,단어,KETI_SL_0000006217.MOV,71
7053,9,2017,정면,단어,KETI_SL_0000007053.MOV,71
7891,10,2017,정면,단어,KETI_SL_0000007891.MOV,71
350,1,2017,정면,단어,KETI_SL_0000000350.MOV,72
1184,2,2017,정면,단어,KETI_SL_0000001184.MTS,72
1953,3,2017,정면,단어,KETI_SL_0000001953.MOV,72
2864,4,2017,정면,단어,KETI_SL_0000002864.MOV,72
3692,5,2017,정면,단어,KETI_SL_0000003692.MOV,72
4538,6,2017,정면,단어,KETI_SL_0000004538.MOV,72
5377,7,2017,정면,단어,KETI_SL_0000005377.MOV,72
6216,8,2017,정면,단어,KETI_SL_0000006216.MOV,72
7052,9,2017,정면,단어,KETI_SL_0000007052.MOV,72
7890,10,2017,정면,단어,KETI_SL_0000007890.MOV,72
349,1,2017,정면,단어,KETI_SL_0000000349.MOV,73
1183,2,2017,정면,단어,KETI_SL_0000001183.MTS,73
1952,3,2017,정면,단어,KETI_SL_0000001952.MOV,73
2863,4,2017,정면,단어,KETI_SL_0000002863.MOV,73
3691,5,2017,정면,단어,KETI_SL_0000003691.MOV,73
4537,6,2017,정면,단어,KETI_SL_0000004537.MOV,73
5376,7,2017,정면,단어,KETI_SL_0000005376.MOV,73
6215,8,2017,정면,단어,KETI_SL_0000006215.MOV,73
7051,9,2017,정면,단어,KETI_SL_0000007051.MOV,73
7889,10,2017,정면,단어,KETI_SL_0000007889.MOV,73
348,1,2017,정면,단어,KETI_SL_0000000348.MOV,74
1182,2,2017,정면,단어,KETI_SL_0000001182.MTS,74
1951,3,2017,정면,단어,KETI_SL_0000001951.MOV,74
2862,4,2017,정면,단어,KETI_SL_0000002862.MOV,74
3690,5,2017,정면,단어,KETI_SL_0000003690.MOV,74
4536,6,2017,정면,단어,KETI_SL_0000004536.MOV,74
5375,7,2017,정면,단어,KETI_SL_0000005375.MOV,74
6214,8,2017,정면,단어,KETI_SL_0000006214.MOV,74
7050,9,2017,정면,단어,KETI_SL_0000007050.MOV,74
7888,10,2017,정면,단어,KETI_SL_0000007888.MOV,74
347,1,2017,정면,단어,KETI_SL_0000000347.MOV,75
1181,2,2017,정면,단어,KETI_SL_0000001181.MTS,75
1950,3,2017,정면,단어,KETI_SL_0000001950.MOV,75
2861,4,2017,정면,단어,KETI_SL_0000002861.MOV,75
3689,5,2017,정면,단어,KETI_SL_0000003689.MOV,75
4535,6,2017,정면,단어,KETI_SL_0000004535.MOV,75
5374,7,2017,정면,단어,KETI_SL_0000005374.MOV,75
6213,8,2017,정면,단어,KETI_SL_0000006213.MOV,75
7049,9,2017,정면,단어,KETI_SL_0000007049.MOV,75
7887,10,2017,정면,단어,KETI_SL_0000007887.MOV,75
346,1,2017,정면,단어,KETI_SL_0000000346.MOV,76
1180,2,2017,정면,단어,KETI_SL_0000001180.MTS,76
1949,3,2017,정면,단어,KETI_SL_0000001949.MOV,76
2860,4,2017,정면,단어,KETI_SL_0000002860.MOV,76
3688,5,2017,정면,단어,KETI_SL_0000003688.MOV,76
4534,6,2017,정면,단어,KETI_SL_0000004534.MOV,76
5373,7,2017,정면,단어,KETI_SL_0000005373.MOV,76
6212,8,2017,정면,단어,KETI_SL_0000006212.MOV,76
7048,9,2017,정면,단어,KETI_SL_0000007048.MOV,76
7886,10,2017,정면,단어,KETI_SL_0000007886.MOV,76
1879,3,2017,정면,단어,KETI_SL_0000001879.MOV,77
2798,4,2017,정면,단어,KETI_SL_0000002798.MOV,77
4472,6,2017,정면,단어,KETI_SL_0000004472.MOV,77
5311,7,2017,정면,단어,KETI_SL_0000005311.MOV,77
6986,9,2017,정면,단어,KETI_SL_0000006986.MOV,77
7823,10,2017,정면,단어,KETI_SL_0000007823.MOV,77
345,1,2017,정면,단어,KETI_SL_0000000345.MOV,78
1179,2,2017,정면,단어,KETI_SL_0000001179.MTS,78
1948,3,2017,정면,단어,KETI_SL_0000001948.MOV,78
2859,4,2017,정면,단어,KETI_SL_0000002859.MOV,78
3687,5,2017,정면,단어,KETI_SL_0000003687.MOV,78
4533,6,2017,정면,단어,KETI_SL_0000004533.MOV,78
5372,7,2017,정면,단어,KETI_SL_0000005372.MOV,78
6211,8,2017,정면,단어,KETI_SL_0000006211.MOV,78
7047,9,2017,정면,단어,KETI_SL_0000007047.MOV,78
7885,10,2017,정면,단어,KETI_SL_0000007885.MOV,78
344,1,2017,정면,단어,KETI_SL_0000000344.MOV,79
1178,2,2017,정면,단어,KETI_SL_0000001178.MTS,79
1947,3,2017,정면,단어,KETI_SL_0000001947.MOV,79
2858,4,2017,정면,단어,KETI_SL_0000002858.MOV,79
3686,5,2017,정면,단어,KETI_SL_0000003686.MOV,79
4532,6,2017,정면,단어,KETI_SL_0000004532.MOV,79
5371,7,2017,정면,단어,KETI_SL_0000005371.MOV,79
6210,8,2017,정면,단어,KETI_SL_0000006210.MOV,79
7046,9,2017,정면,단어,KETI_SL_0000007046.MOV,79
7884,10,2017,정면,단어,KETI_SL_0000007884.MOV,79
343,1,2017,정면,단어,KETI_SL_0000000343.MOV,80
1177,2,2017,정면,단어,KETI_SL_0000001177.MTS,80
1946,3,2017,정면,단어,KETI_SL_0000001946.MOV,80
2857,4,2017,정면,단어,KETI_SL_0000002857.MOV,80
3685,5,2017,정면,단어,KETI_SL_0000003685.MOV,80
4531,6,2017,정면,단어,KETI_SL_0000004531.MOV,80
5370,7,2017,정면,단어,KETI_SL_0000005370.MOV,80
6209,8,2017,정면,단어,KETI_SL_0000006209.MOV,80
7045,9,2017,정면,단어,KETI_SL_0000007045.MOV,80
7883,10,2017,정면,단어,KETI_SL_0000007883.MOV,80
342,1,2017,정면,단어,KETI_SL_0000000342.MOV,81
1176,2,2017,정면,단어,KETI_SL_0000001176.MTS,81
1945,3,2017,정면,단어,KETI_SL_0000001945.MOV,81
2856,4,2017,정면,단어,KETI_SL_0000002856.MOV,81
3684,5,2017,정면,단어,KETI_SL_0000003684.MOV,81
4530,6,2017,정면,단어,KETI_SL_0000004530.MOV,81
5369,7,2017,정면,단어,KETI_SL_0000005369.MOV,81
6208,8,2017,정면,단어,KETI_SL_0000006208.MOV,81
7044,9,2017,정면,단어,KETI_SL_0000007044.MOV,81
7882,10,2017,정면,단어,KETI_SL_0000007882.MOV,81
341,1,2017,정면,단어,KETI_SL_0000000341.MOV,82
1175,2,2017,정면,단어,KETI_SL_0000001175.MTS,82
1943,3,2017,정면,단어,KETI_SL_0000001943.MOV,82
2855,4,2017,정면,단어,KETI_SL_0000002855.MOV,82
3683,5,2017,정면,단어,KETI_SL_0000003683.MOV,82
4529,6,2017,정면,단어,KETI_SL_0000004529.MOV,82
5368,7,2017,정면,단어,KETI_SL_0000005368.MOV,82
6207,8,2017,정면,단어,KETI_SL_0000006207.MOV,82
7043,9,2017,정면,단어,KETI_SL_0000007043.MOV,82
7881,10,2017,정면,단어,KETI_SL_0000007881.MOV,82
340,1,2017,정면,단어,KETI_SL_0000000340.MOV,83
1174,2,2017,정면,단어,KETI_SL_0000001174.MTS,83
1942,3,2017,정면,단어,KETI_SL_0000001942.MOV,83
2854,4,2017,정면,단어,KETI_SL_0000002854.MOV,83
3682,5,2017,정면,단어,KETI_SL_0000003682.MOV,83
4528,6,2017,정면,단어,KETI_SL_0000004528.MOV,83
5367,7,2017,정면,단어,KETI_SL_0000005367.MOV,83
6206,8,2017,정면,단어,KETI_SL_0000006206.MOV,83
7042,9,2017,정면,단어,KETI_SL_0000007042.MOV,83
7880,10,2017,정면,단어,KETI_SL_0000007880.MOV,83
339,1,2017,정면,단어,KETI_SL_0000000339.MOV,84
1173,2,2017,정면,단어,KETI_SL_0000001173.MTS,84
1941,3,2017,정면,단어,KETI_SL_0000001941.MOV,84
2853,4,2017,정면,단어,KETI_SL_0000002853.MOV,84
3681,5,2017,정면,단어,KETI_SL_0000003681.MOV,84
4527,6,2017,정면,단어,KETI_SL_0000004527.MOV,84
5366,7,2017,정면,단어,KETI_SL_0000005366.MOV,84
6205,8,2017,정면,단어,KETI_SL_0000006205.MOV,84
7041,9,2017,정면,단어,KETI_SL_0000007041.MOV,84
7879,10,2017,정면,단어,KETI_SL_0000007879.MOV,84
338,1,2017,정면,단어,KETI_SL_0000000338.MOV,85
1172,2,2017,정면,단어,KETI_SL_0000001172.MTS,85
1940,3,2017,정면,단어,KETI_SL_0000001940.MOV,85
2852,4,2017,정면,단어,KETI_SL_0000002852.MOV,85
3680,5,2017,정면,단어,KETI_SL_0000003680.MOV,85
4526,6,2017,정면,단어,KETI_SL_0000004526.MOV,85
5365,7,2017,정면,단어,KETI_SL_0000005365.MOV,85
6204,8,2017,정면,단어,KETI_SL_0000006204.MOV,85
7040,9,2017,정면,단어,KETI_SL_0000007040.MOV,85
7878,10,2017,정면,단어,KETI_SL_0000007878.MOV,85
337,1,2017,정면,단어,KETI_SL_0000000337.MOV,86
1171,2,2017,정면,단어,KETI_SL_0000001171.MTS,86
1939,3,2017,정면,단어,KETI_SL_0000001939.MOV,86
2851,4,2017,정면,단어,KETI_SL_0000002851.MOV,86
3679,5,2017,정면,단어,KETI_SL_0000003679.MOV,86
4525,6,2017,정면,단어,KETI_SL_0000004525.MOV,86
5364,7,2017,정면,단어,KETI_SL_0000005364.MOV,86
6203,8,2017,정면,단어,KETI_SL_0000006203.MOV,86
7039,9,2017,정면,단어,KETI_SL_0000007039.MOV,86
7877,10,2017,정면,단어,KETI_SL_0000007877.MOV,86
336,1,2017,정면,단어,KETI_SL_0000000336.MOV,87
1170,2,2017,정면,단어,KETI_SL_0000001170.MTS,87
1938,3,2017,정면,단어,KETI_SL_0000001938.MOV,87
2850,4,2017,정면,단어,KETI_SL_0000002850.MOV,87
3678,5,2017,정면,단어,KETI_SL_0000003678.MOV,87
4524,6,2017,정면,단어,KETI_SL_0000004524.MOV,87
5363,7,2017,정면,단어,KETI_SL_0000005363.MOV,87
6202,8,2017,정면,단어,KETI_SL_0000006202.MOV,87
7038,9,2017,정면,단어,KETI_SL_0000007038.MOV,87
7876,10,2017,정면,단어,KETI_SL_0000007876.MOV,87
