번호,언어 제공자 ID,취득연도,방향,타입(단어/문장),파일명,한국어
1986,3,2017,정면,단어,KETI_SL_0000001986.MOV,친구
2893,4,2017,정면,단어,KETI_SL_0000002893.MOV,친구
3721,5,2017,정면,단어,KETI_SL_0000003721.MOV,친구
4568,6,2017,정면,단어,KETI_SL_0000004568.MOV,친구
5406,7,2017,정면,단어,KETI_SL_0000005406.MOV,친구
6245,8,2017,정면,단어,KETI_SL_0000006245.MOV,친구
7083,9,2017,정면,단어,KETI_SL_0000007083.MOV,친구
7920,10,2017,정면,단어,KETI_SL_0000007920.MOV,친구
378,1,2017,정면,단어,KETI_SL_0000000378.MOV,출혈
1213,2,2017,정면,단어,KETI_SL_0000001213.MTS,출혈
1985,3,2017,정면,단어,KETI_SL_0000001985.MOV,출혈
2891,4,2017,정면,단어,KETI_SL_0000002891.MOV,출혈
3720,5,2017,정면,단어,KETI_SL_0000003720.MOV,출혈
4566,6,2017,정면,단어,KETI_SL_0000004566.MOV,출혈
5404,7,2017,정면,단어,KETI_SL_0000005404.MOV,출혈
6243,8,2017,정면,단어,KETI_SL_0000006243.MOV,출혈
7081,9,2017,정면,단어,KETI_SL_0000007081.MOV,출혈
7919,10,2017,정면,단어,KETI_SL_0000007919.MOV,출혈
377,1,2017,정면,단어,KETI_SL_0000000377.MOV,출산
1212,2,2017,정면,단어,KETI_SL_0000001212.MTS,출산
1984,3,2017,정면,단어,KETI_SL_0000001984.MOV,출산
2890,4,2017,정면,단어,KETI_SL_0000002890.MOV,출산
3719,5,2017,정면,단어,KETI_SL_0000003719.MOV,출산
4565,6,2017,정면,단어,KETI_SL_0000004565.MOV,출산
5403,7,2017,정면,단어,KETI_SL_0000005403.MOV,출산
6242,8,2017,정면,단어,KETI_SL_0000006242.MOV,출산
7080,9,2017,정면,단어,KETI_SL_0000007080.MOV,출산
7918,10,2017,정면,단어,KETI_SL_0000007918.MOV,출산
376,1,2017,정면,단어,KETI_SL_0000000376.MOV,축사
1211,2,2017,정면,단어,KETI_SL_0000001211.MTS,축사
1983,3,2017,정면,단어,KETI_SL_0000001983.MOV,축사
2889,4,2017,정면,단어,KETI_SL_0000002889.MOV,축사
3718,5,2017,정면,단어,KETI_SL_0000003718.MOV,축사
4564,6,2017,정면,단어,KETI_SL_0000004564.MOV,축사
5402,7,2017,정면,단어,KETI_SL_0000005402.MOV,축사
6241,8,2017,정면,단어,KETI_SL_0000006241.MOV,축사
7079,9,2017,정면,단어,KETI_SL_0000007079.MOV,축사
7917,10,2017,정면,단어,KETI_SL_0000007917.MOV,축사
375,1,2017,정면,단어,KETI_SL_0000000375.MOV,추락
1210,2,2017,정면,단어,KETI_SL_0000001210.MTS,추락
1982,3,2017,정면,단어,KETI_SL_0000001982.MOV,추락
2888,4,2017,정면,단어,KETI_SL_0000002888.MOV,추락
3717,5,2017,정면,단어,KETI_SL_0000003717.MOV,추락
4563,6,2017,정면,단어,KETI_SL_0000004563.MOV,추락
5401,7,2017,정면,단어,KETI_SL_0000005401.MOV,추락
6240,8,2017,정면,단어,KETI_SL_0000006240.MOV,추락
7078,9,2017,정면,단어,KETI_SL_0000007078.MOV,추락
7916,10,2017,정면,단어,KETI_SL_0000007916.MOV,추락
374,1,2017,정면,단어,KETI_SL_0000000374.MOV,총
1209,2,2017,정면,단어,KETI_SL_0000001209.MTS,총
1981,3,2017,정면,단어,KETI_SL_0000001981.MOV,총
2887,4,2017,정면,단어,KETI_SL_0000002887.MOV,총
3716,5,2017,정면,단어,KETI_SL_0000003716.MOV,총
4562,6,2017,정면,단어,KETI_SL_0000004562.MOV,총
5400,7,2017,정면,단어,KETI_SL_0000005400.MOV,총
6239,8,2017,정면,단어,KETI_SL_0000006239.MOV,총
7077,9,2017,정면,단어,KETI_SL_0000007077.MOV,총
7915,10,2017,정면,단어,KETI_SL_0000007915.MOV,총
373,1,2017,정면,단어,KETI_SL_0000000373.MOV,체온계
1208,2,2017,정면,단어,KETI_SL_0000001208.MTS,체온계
1980,3,2017,정면,단어,KETI_SL_0000001980.MOV,체온계
2886,4,2017,정면,단어,KETI_SL_0000002886.MOV,체온계
3715,5,2017,정면,단어,KETI_SL_0000003715.MOV,체온계
4561,6,2017,정면,단어,KETI_SL_0000004561.MOV,체온계
5399,7,2017,정면,단어,KETI_SL_0000005399.MOV,체온계
6238,8,2017,정면,단어,KETI_SL_0000006238.MOV,체온계
7076,9,2017,정면,단어,KETI_SL_0000007076.MOV,체온계
7914,10,2017,정면,단어,KETI_SL_0000007914.MOV,체온계
372,1,2017,정면,단어,KETI_SL_0000000372.MOV,창백하다
1207,2,2017,정면,단어,KETI_SL_0000001207.MTS,창백하다
1979,3,2017,정면,단어,KETI_SL_0000001979.MOV,창백하다
2885,4,2017,정면,단어,KETI_SL_0000002885.MOV,창백하다
3714,5,2017,정면,단어,KETI_SL_0000003714.MOV,창백하다
4560,6,2017,정면,단어,KETI_SL_0000004560.MOV,창백하다
5398,7,2017,정면,단어,KETI_SL_0000005398.MOV,창백하다
6237,8,2017,정면,단어,KETI_SL_0000006237.MOV,창백하다
7075,9,2017,정면,단어,KETI_SL_0000007075.MOV,창백하다
7913,10,2017,정면,단어,KETI_SL_0000007913.MOV,창백하다
371,1,2017,정면,단어,KETI_SL_0000000371.MOV,창문
1206,2,2017,정면,단어,KETI_SL_0000001206.MTS,창문
1978,3,2017,정면,단어,KETI_SL_0000001978.MOV,창문
2884,4,2017,정면,단어,KETI_SL_0000002884.MOV,창문
3713,5,2017,정면,단어,KETI_SL_0000003713.MOV,창문
4559,6,2017,정면,단어,KETI_SL_0000004559.MOV,창문
5397,7,2017,정면,단어,KETI_SL_0000005397.MOV,창문
6236,8,2017,정면,단어,KETI_SL_0000006236.MOV,창문
7074,9,2017,정면,단어,KETI_SL_0000007074.MOV,창문
7912,10,2017,정면,단어,KETI_SL_0000007912.MOV,창문
370,1,2017,정면,단어,KETI_SL_0000000370.MOV,차안
1205,2,2017,정면,단어,KETI_SL_0000001205.MTS,차안
1976,3,2017,정면,단어,KETI_SL_0000001976.MOV,차안
2883,4,2017,정면,단어,KETI_SL_0000002883.MOV,차안
3712,5,2017,정면,단어,KETI_SL_0000003712.MOV,차안
4558,6,2017,정면,단어,KETI_SL_0000004558.MOV,차안
5396,7,2017,정면,단어,KETI_SL_0000005396.MOV,차안
6235,8,2017,정면,단어,KETI_SL_0000006235.MOV,차안
7073,9,2017,정면,단어,KETI_SL_0000007073.MOV,차안
7911,10,2017,정면,단어,KETI_SL_0000007911.MOV,차안
369,1,2017,정면,단어,KETI_SL_0000000369.MOV,차밖
1204,2,2017,정면,단어,KETI_SL_0000001204.MTS,차밖
1975,3,2017,정면,단어,KETI_SL_0000001975.MOV,차밖
2882,4,2017,정면,단어,KETI_SL_0000002882.MOV,차밖
3711,5,2017,정면,단어,KETI_SL_0000003711.MOV,차밖
4557,6,2017,정면,단어,KETI_SL_0000004557.MOV,차밖
5395,7,2017,정면,단어,KETI_SL_0000005395.MOV,차밖
6234,8,2017,정면,단어,KETI_SL_0000006234.MOV,차밖
7072,9,2017,정면,단어,KETI_SL_0000007072.MOV,차밖
7910,10,2017,정면,단어,KETI_SL_0000007910.MOV,차밖
368,1,2017,정면,단어,KETI_SL_0000000368.MOV,집단폭행
1203,2,2017,정면,단어,KETI_SL_0000001203.MTS,집단폭행
1974,3,2017,정면,단어,KETI_SL_0000001974.MOV,집단폭행
2881,4,2017,정면,단어,KETI_SL_0000002881.MOV,집단폭행
3710,5,2017,정면,단어,KETI_SL_0000003710.MOV,집단폭행
4556,6,2017,정면,단어,KETI_SL_0000004556.MOV,집단폭행
5394,7,2017,정면,단어,KETI_SL_0000005394.MOV,집단폭행
6233,8,2017,정면,단어,KETI_SL_0000006233.MOV,집단폭행
7071,9,2017,정면,단어,KETI_SL_0000007071.MOV,집단폭행
7909,10,2017,정면,단어,KETI_SL_0000007909.MOV,집단폭행
367,1,2017,정면,단어,KETI_SL_0000000367.MOV,집
1202,2,2017,정면,단어,KETI_SL_0000001202.MTS,집
1973,3,2017,정면,단어,KETI_SL_0000001973.MOV,집
2880,4,2017,정면,단어,KETI_SL_0000002880.MOV,집
3709,5,2017,정면,단어,KETI_SL_0000003709.MOV,집
4555,6,2017,정면,단어,KETI_SL_0000004555.MOV,집
5393,7,2017,정면,단어,KETI_SL_0000005393.MOV,집
6232,8,2017,정면,단어,KETI_SL_0000006232.MOV,집
7070,9,2017,정면,단어,KETI_SL_0000007070.MOV,집
7908,10,2017,정면,단어,KETI_SL_0000007908.MOV,집
366,1,2017,정면,단어,KETI_SL_0000000366.MOV,질식
1201,2,2017,정면,단어,KETI_SL_0000001201.MTS,질식
1972,3,2017,정면,단어,KETI_SL_0000001972.MOV,질식
2879,4,2017,정면,단어,KETI_SL_0000002879.MOV,질식
4554,6,2017,정면,단어,KETI_SL_0000004554.MOV,질식
5392,7,2017,정면,단어,KETI_SL_0000005392.MOV,질식
6231,8,2017,정면,단어,KETI_SL_0000006231.MOV,질식
7069,9,2017,정면,단어,KETI_SL_0000007069.MOV,질식
7907,10,2017,정면,단어,KETI_SL_0000007907.MOV,질식
365,1,2017,정면,단어,KETI_SL_0000000365.MOV,진통제
1200,2,2017,정면,단어,KETI_SL_0000001200.MTS,진통제
1971,3,2017,정면,단어,KETI_SL_0000001971.MOV,진통제
2878,4,2017,정면,단어,KETI_SL_0000002878.MOV,진통제
3707,5,2017,정면,단어,KETI_SL_0000003707.MOV,진통제
4553,6,2017,정면,단어,KETI_SL_0000004553.MOV,진통제
5391,7,2017,정면,단어,KETI_SL_0000005391.MOV,진통제
6230,8,2017,정면,단어,KETI_SL_0000006230.MOV,진통제
7068,9,2017,정면,단어,KETI_SL_0000007068.MOV,진통제
7906,10,2017,정면,단어,KETI_SL_0000007906.MOV,진통제
364,1,2017,정면,단어,KETI_SL_0000000364.MOV,지혈대
1199,2,2017,정면,단어,KETI_SL_0000001199.MTS,지혈대
1970,3,2017,정면,단어,KETI_SL_0000001970.MOV,지혈대
2877,4,2017,정면,단어,KETI_SL_0000002877.MOV,지혈대
3706,5,2017,정면,단어,KETI_SL_0000003706.MOV,지혈대
4552,6,2017,정면,단어,KETI_SL_0000004552.MOV,지혈대
5390,7,2017,정면,단어,KETI_SL_0000005390.MOV,지혈대
6229,8,2017,정면,단어,KETI_SL_0000006229.MOV,지혈대
7067,9,2017,정면,단어,KETI_SL_0000007067.MOV,지혈대
7905,10,2017,정면,단어,KETI_SL_0000007905.MOV,지혈대
363,1,2017,정면,단어,KETI_SL_0000000363.MOV,지난
1198,2,2017,정면,단어,KETI_SL_0000001198.MTS,지난
1969,3,2017,정면,단어,KETI_SL_0000001969.MOV,지난
2876,4,2017,정면,단어,KETI_SL_0000002876.MOV,지난
3705,5,2017,정면,단어,KETI_SL_0000003705.MOV,지난
4551,6,2017,정면,단어,KETI_SL_0000004551.MOV,지난
5389,7,2017,정면,단어,KETI_SL_0000005389.MOV,지난
6228,8,2017,정면,단어,KETI_SL_0000006228.MOV,지난
7066,9,2017,정면,단어,KETI_SL_0000007066.MOV,지난
7904,10,2017,정면,단어,KETI_SL_0000007904.MOV,지난
362,1,2017,정면,단어,KETI_SL_0000000362.MOV,중랑구
1197,2,2017,정면,단어,KETI_SL_0000001197.MTS,중랑구
1968,3,2017,정면,단어,KETI_SL_0000001968.MOV,중랑구
2875,4,2017,정면,단어,KETI_SL_0000002875.MOV,중랑구
3704,5,2017,정면,단어,KETI_SL_0000003704.MOV,중랑구
4550,6,2017,정면,단어,KETI_SL_0000004550.MOV,중랑구
5388,7,2017,정면,단어,KETI_SL_0000005388.MOV,중랑구
6227,8,2017,정면,단어,KETI_SL_0000006227.MOV,중랑구
7065,9,2017,정면,단어,KETI_SL_0000007065.MOV,중랑구
7903,10,2017,정면,단어,KETI_SL_0000007903.MOV,중랑구
361,1,2017,정면,단어,KETI_SL_0000000361.MOV,중구
1196,2,2017,정면,단어,KETI_SL_0000001196.MTS,중구
1967,3,2017,정면,단어,KETI_SL_0000001967.MOV,중구
2874,4,2017,정면,단어,KETI_SL_0000002874.MOV,중구
3703,5,2017,정면,단어,KETI_SL_0000003703.MOV,중구
3708,5,2017,정면,단어,KETI_SL_0000003708.MOV,질식
4549,6,2017,정면,단어,KETI_SL_0000004549.MOV,중구
5387,7,2017,정면,단어,KETI_SL_0000005387.MOV,중구
6226,8,2017,정면,단어,KETI_SL_0000006226.MOV,중구
7064,9,2017,정면,단어,KETI_SL_0000007064.MOV,중구
7902,10,2017,정면,단어,KETI_SL_0000007902.MOV,중구
360,1,2017,정면,단어,KETI_SL_0000000360.MOV,주
1195,2,2017,정면,단어,KETI_SL_0000001195.MTS,주
1965,3,2017,정면,단어,KETI_SL_0000001965.MOV,주
2873,4,2017,정면,단어,KETI_SL_0000002873.MOV,주
3702,5,2017,정면,단어,KETI_SL_0000003702.MOV,주
4548,6,2017,정면,단어,KETI_SL_0000004548.MOV,주
5386,7,2017,정면,단어,KETI_SL_0000005386.MOV,주
6225,8,2017,정면,단어,KETI_SL_0000006225.MOV,주
7063,9,2017,정면,단어,KETI_SL_0000007063.MOV,주
7901,10,2017,정면,단어,KETI_SL_0000007901.MOV,주
359,1,2017,정면,단어,KETI_SL_0000000359.MOV,종로구
1194,2,2017,정면,단어,KETI_SL_0000001194.MTS,종로구
1964,3,2017,정면,단어,KETI_SL_0000001964.MOV,종로구
2872,4,2017,정면,단어,KETI_SL_0000002872.MOV,종로구
3701,5,2017,정면,단어,KETI_SL_0000003701.MOV,종로구
4547,6,2017,정면,단어,KETI_SL_0000004547.MOV,종로구
5385,7,2017,정면,단어,KETI_SL_0000005385.MOV,종로구
6224,8,2017,정면,단어,KETI_SL_0000006224.MOV,종로구
7062,9,2017,정면,단어,KETI_SL_0000007062.MOV,종로구
7900,10,2017,정면,단어,KETI_SL_0000007900.MOV,종로구
358,1,2017,정면,단어,KETI_SL_0000000358.MOV,조난
1193,2,2017,정면,단어,KETI_SL_0000001193.MTS,조난
1963,3,2017,정면,단어,KETI_SL_0000001963.MOV,조난
2871,4,2017,정면,단어,KETI_SL_0000002871.MOV,조난
3700,5,2017,정면,단어,KETI_SL_0000003700.MOV,조난
4546,6,2017,정면,단어,KETI_SL_0000004546.MOV,조난
5384,7,2017,정면,단어,KETI_SL_0000005384.MOV,조난
6223,8,2017,정면,단어,KETI_SL_0000006223.MOV,조난
7061,9,2017,정면,단어,KETI_SL_0000007061.MOV,조난
7899,10,2017,정면,단어,KETI_SL_0000007899.MOV,조난
357,1,2017,정면,단어,KETI_SL_0000000357.MOV,제초제
1192,2,2017,정면,단어,KETI_SL_0000001192.MTS,제초제
1962,3,2017,정면,단어,KETI_SL_0000001962.MOV,제초제
2870,4,2017,정면,단어,KETI_SL_0000002870.MOV,제초제
3699,5,2017,정면,단어,KETI_SL_0000003699.MOV,제초제
4545,6,2017,정면,단어,KETI_SL_0000004545.MOV,제초제
5383,7,2017,정면,단어,KETI_SL_0000005383.MOV,제초제
6222,8,2017,정면,단어,KETI_SL_0000006222.MOV,제초제
7060,9,2017,정면,단어,KETI_SL_0000007060.MOV,제초제
7898,10,2017,정면,단어,KETI_SL_0000007898.MOV,제초제
183,1,2017,정면,단어,KETI_SL_0000000183.MOV,절도
1191,2,2017,정면,단어,KETI_SL_0000001191.MTS,절도
1961,3,2017,정면,단어,KETI_SL_0000001961.MOV,절도
2697,4,2017,정면,단어,KETI_SL_0000002697.MOV,절도
3770,5,2017,정면,단어,KETI_SL_0000003770.MTS,절도
4371,6,2017,정면,단어,KETI_SL_0000004371.MOV,절도
5210,7,2017,정면,단어,KETI_SL_0000005210.MOV,절도
6049,8,2017,정면,단어,KETI_SL_0000006049.MOV,절도
7059,9,2017,정면,단어,KETI_SL_0000007059.MOV,절도
7897,10,2017,정면,단어,KETI_SL_0000007897.MOV,절도
356,1,2017,정면,단어,KETI_SL_0000000356.MOV,절단
1190,2,2017,정면,단어,KETI_SL_0000001190.MTS,절단
1960,3,2017,정면,단어,KETI_SL_0000001960.MOV,절단
2869,4,2017,정면,단어,KETI_SL_0000002869.MOV,절단
3698,5,2017,정면,단어,KETI_SL_0000003698.MOV,절단
4544,6,2017,정면,단어,KETI_SL_0000004544.MOV,절단
5382,7,2017,정면,단어,KETI_SL_0000005382.MOV,절단
6221,8,2017,정면,단어,KETI_SL_0000006221.MOV,절단
7058,9,2017,정면,단어,KETI_SL_0000007058.MOV,절단
7896,10,2017,정면,단어,KETI_SL_0000007896.MOV,절단
355,1,2017,정면,단어,KETI_SL_0000000355.MOV,장단지
1189,2,2017,정면,단어,KETI_SL_0000001189.MTS,장단지
1959,3,2017,정면,단어,KETI_SL_0000001959.MOV,장단지
2933,4,2017,정면,단어,KETI_SL_0000002933.MOV,장단지
3697,5,2017,정면,단어,KETI_SL_0000003697.MOV,장단지
4543,6,2017,정면,단어,KETI_SL_0000004543.MOV,장단지
5446,7,2017,정면,단어,KETI_SL_0000005446.MOV,장단지
6285,8,2017,정면,단어,KETI_SL_0000006285.MOV,장단지
7057,9,2017,정면,단어,KETI_SL_0000007057.MOV,장단지
7895,10,2017,정면,단어,KETI_SL_0000007895.MOV,장단지
354,1,2017,정면,단어,KETI_SL_0000000354.MOV,장난감
1188,2,2017,정면,단어,KETI_SL_0000001188.MTS,장난감
1958,3,2017,정면,단어,KETI_SL_0000001958.MOV,장난감
2868,4,2017,정면,단어,KETI_SL_0000002868.MOV,장난감
3696,5,2017,정면,단어,KETI_SL_0000003696.MOV,장난감
4542,6,2017,정면,단어,KETI_SL_0000004542.MOV,장난감
5381,7,2017,정면,단어,KETI_SL_0000005381.MOV,장난감
6220,8,2017,정면,단어,KETI_SL_0000006220.MOV,장난감
7056,9,2017,정면,단어,KETI_SL_0000007056.MOV,장난감
7894,10,2017,정면,단어,KETI_SL_0000007894.MOV,장난감
353,1,2017,정면,단어,KETI_SL_0000000353.MOV,작은방
1187,2,2017,정면,단어,KETI_SL_0000001187.MTS,작은방
1957,3,2017,정면,단어,KETI_SL_0000001957.MOV,작은방
2867,4,2017,정면,단어,KETI_SL_0000002867.MOV,작은방
3695,5,2017,정면,단어,KETI_SL_0000003695.MOV,작은방
4541,6,2017,정면,단어,KETI_SL_0000004541.MOV,작은방
5380,7,2017,정면,단어,KETI_SL_0000005380.MOV,작은방
6219,8,2017,정면,단어,KETI_SL_0000006219.MOV,작은방
7055,9,2017,정면,단어,KETI_SL_0000007055.MOV,작은방
7893,10,2017,정면,단어,KETI_SL_0000007893.MOV,작은방
352,1,2017,정면,단어,KETI_SL_0000000352.MOV,작년
1186,2,2017,정면,단어,KETI_SL_0000001186.MTS,작년
1956,3,2017,정면,단어,KETI_SL_0000001956.MOV,작년
2866,4,2017,정면,단어,KETI_SL_0000002866.MOV,작년
3694,5,2017,정면,단어,KETI_SL_0000003694.MOV,작년
4540,6,2017,정면,단어,KETI_SL_0000004540.MOV,작년
5379,7,2017,정면,단어,KETI_SL_0000005379.MOV,작년
6218,8,2017,정면,단어,KETI_SL_0000006218.MOV,작년
7054,9,2017,정면,단어,KETI_SL_0000007054.MOV,작년
7892,10,2017,정면,단어,KETI_SL_0000007892.MOV,작년
351,1,2017,정면,단어,KETI_SL_0000000351.MOV,자상
1185,2,2017,정면,단어,KETI_SL_0000001185.MTS,자상
1954,3,2017,정면,단어,KETI_SL_0000001954.MOV,자상
2865,4,2017,정면,단어,KETI_SL_0000002865.MOV,자상
3693,5,2017,정면,단어,KETI_SL_0000003693.MOV,자상
4539,6,2017,정면,단어,KETI_SL_0000004539.MOV,자상
5378,7,2017,정면,단어,KETI_SL_0000005378.MOV,자상
6217,8,2017,정면,단어,KETI_SL_0000006217.MOV,자상
7053,9,2017,정면,단어,KETI_SL_0000007053.MOV,자상
7891,10,2017,정면,단어,KETI_SL_0000007891.MOV,자상
350,1,2017,정면,단어,KETI_SL_0000000350.MOV,자살
1184,2,2017,정면,단어,KETI_SL_0000001184.MTS,자살
1953,3,2017,정면,단어,KETI_SL_0000001953.MOV,자살
2864,4,2017,정면,단어,KETI_SL_0000002864.MOV,자살
3692,5,2017,정면,단어,KETI_SL_0000003692.MOV,자살
4538,6,2017,정면,단어,KETI_SL_0000004538.MOV,자살
5377,7,2017,정면,단어,KETI_SL_0000005377.MOV,자살
6216,8,2017,정면,단어,KETI_SL_0000006216.MOV,자살
7052,9,2017,정면,단어,KETI_SL_0000007052.MOV,자살
7890,10,2017,정면,단어,KETI_SL_0000007890.MOV,자살
349,1,2017,정면,단어,KETI_SL_0000000349.MOV,자동차
1183,2,2017,정면,단어,KETI_SL_0000001183.MTS,자동차
1952,3,2017,정면,단어,KETI_SL_0000001952.MOV,자동차
2863,4,2017,정면,단어,KETI_SL_0000002863.MOV,자동차
3691,5,2017,정면,단어,KETI_SL_0000003691.MOV,자동차
4537,6,2017,정면,단어,KETI_SL_0000004537.MOV,자동차
5376,7,2017,정면,단어,KETI_SL_0000005376.MOV,자동차
6215,8,2017,정면,단어,KETI_SL_0000006215.MOV,자동차
7051,9,2017,정면,단어,KETI_SL_0000007051.MOV,자동차
7889,10,2017,정면,단어,KETI_SL_0000007889.MOV,자동차
348,1,2017,정면,단어,KETI_SL_0000000348.MOV,임신한아내
1182,2,2017,정면,단어,KETI_SL_0000001182.MTS,임신한아내
1951,3,2017,정면,단어,KETI_SL_0000001951.MOV,임신한아내
2862,4,2017,정면,단어,KETI_SL_0000002862.MOV,임신한아내
3690,5,2017,정면,단어,KETI_SL_0000003690.MOV,임신한아내
4536,6,2017,정면,단어,KETI_SL_0000004536.MOV,임신한아내
5375,7,2017,정면,단어,KETI_SL_0000005375.MOV,임신한아내
6214,8,2017,정면,단어,KETI_SL_0000006214.MOV,임신한아내
7050,9,2017,정면,단어,KETI_SL_0000007050.MOV,임신한아내
7888,10,2017,정면,단어,KETI_SL_0000007888.MOV,임신한아내
347,1,2017,정면,단어,KETI_SL_0000000347.MOV,임산부
1181,2,2017,정면,단어,KETI_SL_0000001181.MTS,임산부
1950,3,2017,정면,단어,KETI_SL_0000001950.MOV,임산부
2861,4,2017,정면,단어,KETI_SL_0000002861.MOV,임산부
3689,5,2017,정면,단어,KETI_SL_0000003689.MOV,임산부
4535,6,2017,정면,단어,KETI_SL_0000004535.MOV,임산부
5374,7,2017,정면,단어,KETI_SL_0000005374.MOV,임산부
6213,8,2017,정면,단어,KETI_SL_0000006213.MOV,임산부
7049,9,2017,정면,단어,KETI_SL_0000007049.MOV,임산부
7887,10,2017,정면,단어,KETI_SL_0000007887.MOV,임산부
346,1,2017,정면,단어,KETI_SL_0000000346.MOV,일요일
1180,2,2017,정면,단어,KETI_SL_0000001180.MTS,일요일
1949,3,2017,정면,단어,KETI_SL_0000001949.MOV,일요일
2860,4,2017,정면,단어,KETI_SL_0000002860.MOV,일요일
3688,5,2017,정면,단어,KETI_SL_0000003688.MOV,일요일
4534,6,2017,정면,단어,KETI_SL_0000004534.MOV,일요일
5373,7,2017,정면,단어,KETI_SL_0000005373.MOV,일요일
6212,8,2017,정면,단어,KETI_SL_0000006212.MOV,일요일
7048,9,2017,정면,단어,KETI_SL_0000007048.MOV,일요일
7886,10,2017,정면,단어,KETI_SL_0000007886.MOV,일요일
1879,3,2017,정면,단어,KETI_SL_0000001879.MOV,인대
2798,4,2017,정면,단어,KETI_SL_0000002798.MOV,인대
4472,6,2017,정면,단어,KETI_SL_0000004472.MOV,인대
5311,7,2017,정면,단어,KETI_SL_0000005311.MOV,인대
6986,9,2017,정면,단어,KETI_SL_0000006986.MOV,인대
7823,10,2017,정면,단어,KETI_SL_0000007823.MOV,인대
345,1,2017,정면,단어,KETI_SL_0000000345.MOV,이웃집
1179,2,2017,정면,단어,KETI_SL_0000001179.MTS,이웃집
1948,3,2017,정면,단어,KETI_SL_0000001948.MOV,이웃집
2859,4,2017,정면,단어,KETI_SL_0000002859.MOV,이웃집
3687,5,2017,정면,단어,KETI_SL_0000003687.MOV,이웃집
4533,6,2017,정면,단어,KETI_SL_0000004533.MOV,이웃집
5372,7,2017,정면,단어,KETI_SL_0000005372.MOV,이웃집
6211,8,2017,정면,단어,KETI_SL_0000006211.MOV,이웃집
7047,9,2017,정면,단어,KETI_SL_0000007047.MOV,이웃집
7885,10,2017,정면,단어,KETI_SL_0000007885.MOV,이웃집
344,1,2017,정면,단어,KETI_SL_0000000344.MOV,이상한사람
1178,2,2017,정면,단어,KETI_SL_0000001178.MTS,이상한사람
1947,3,2017,정면,단어,KETI_SL_0000001947.MOV,이상한사람
2858,4,2017,정면,단어,KETI_SL_0000002858.MOV,이상한사람
3686,5,2017,정면,단어,KETI_SL_0000003686.MOV,이상한사람
4532,6,2017,정면,단어,KETI_SL_0000004532.MOV,이상한사람
5371,7,2017,정면,단어,KETI_SL_0000005371.MOV,이상한사람
6210,8,2017,정면,단어,KETI_SL_0000006210.MOV,이상한사람
